project,repeat,metric,NB,XGBoost_ablation,XGBoost_proposed
caffe,28,acc,0.872093023255814,0.8604651162790697,0.8837209302325582
caffe,29,acc,0.9069767441860465,0.8488372093023255,0.9069767441860465
caffe,0,prec,0.9523809523809523,0.785140562248996,0.7567901234567901
caffe,1,prec,0.4397590361445783,0.70625,0.6699819168173599
caffe,2,prec,0.9470588235294117,0.9470588235294117,0.9523809523809523
caffe,3,prec,0.8323170731707317,0.5048076923076923,0.70625
caffe,4,prec,0.6964285714285714,0.6124497991967871,0.7012195121951219
caffe,5,prec,0.9470588235294117,0.785140562248996,0.5922242314647378
caffe,6,prec,0.785140562248996,0.5701219512195121,0.9578313253012047
caffe,7,prec,0.6506172839506172,0.70625,0.6506172839506172
caffe,8,prec,0.5922242314647378,0.6964285714285714,0.6964285714285714
caffe,9,prec,0.43902439024390244,0.5701219512195121,0.785140562248996
caffe,10,prec,0.785140562248996,0.6124497991967871,0.5922242314647378
caffe,11,prec,0.5444444444444444,0.70625,0.6699819168173599
caffe,12,prec,0.5444444444444444,0.4397590361445783,0.4411764705882353
caffe,13,prec,0.6964285714285714,0.9578313253012047,0.7567901234567901
caffe,14,prec,0.9523809523809523,0.7012195121951219,0.7958333333333334
caffe,15,prec,0.5444444444444444,0.9578313253012047,0.70625
caffe,16,prec,0.70625,0.5444444444444444,0.7567901234567901
caffe,17,prec,0.7012195121951219,0.9634146341463414,0.8629629629629629
caffe,18,prec,0.6964285714285714,0.6166666666666667,0.5922242314647378
caffe,19,prec,0.785140562248996,0.7012195121951219,0.6506172839506172
caffe,20,prec,0.9578313253012047,0.4382716049382716,0.6124497991967871
caffe,21,prec,0.6964285714285714,0.4418604651162791,0.6964285714285714
caffe,22,prec,0.7012195121951219,0.6124497991967871,0.7958333333333334
caffe,23,prec,0.785140562248996,0.44047619047619047,0.6166666666666667
caffe,24,prec,0.9470588235294117,0.6964285714285714,0.7567901234567901
caffe,25,prec,0.4382716049382716,0.4411764705882353,0.70625
caffe,26,prec,0.44047619047619047,0.4411764705882353,0.9578313253012047
caffe,27,prec,0.4411764705882353,0.6166666666666667,0.7958333333333334
caffe,28,prec,0.6506172839506172,0.5701219512195121,0.7012195121951219
caffe,29,prec,0.9523809523809523,0.5922242314647378,0.7958333333333334
caffe,0,rec,0.6,0.593421052631579,0.6368421052631579
caffe,1,rec,0.48026315789473684,0.6302631578947369,0.6236842105263157
caffe,2,rec,0.55,0.55,0.6
caffe,3,rec,0.6434210526315789,0.5039473684210527,0.6302631578947369
caffe,4,rec,0.5434210526315789,0.5368421052631579,0.5868421052631579
caffe,5,rec,0.55,0.593421052631579,0.5671052631578948
caffe,6,rec,0.593421052631579,0.5302631578947369,0.65
caffe,7,rec,0.5802631578947368,0.6302631578947369,0.5802631578947368
caffe,8,rec,0.5671052631578948,0.5434210526315789,0.5434210526315789
caffe,9,rec,0.47368421052631576,0.5302631578947369,0.593421052631579
caffe,10,rec,0.593421052631579,0.5368421052631579,0.5671052631578948
caffe,11,rec,0.5236842105263158,0.6302631578947369,0.6236842105263157
caffe,12,rec,0.5236842105263158,0.48026315789473684,0.4934210526315789
caffe,13,rec,0.5434210526315789,0.65,0.6368421052631579
caffe,14,rec,0.6,0.5868421052631579,0.6868421052631579
caffe,15,rec,0.5236842105263158,0.65,0.6302631578947369
caffe,16,rec,0.6302631578947369,0.5236842105263158,0.6368421052631579
caffe,17,rec,0.5868421052631579,0.7,0.6934210526315789
caffe,18,rec,0.5434210526315789,0.5736842105263158,0.5671052631578948
caffe,19,rec,0.593421052631579,0.5868421052631579,0.5802631578947368
caffe,20,rec,0.65,0.46710526315789475,0.5368421052631579
caffe,21,rec,0.5434210526315789,0.5,0.5434210526315789
caffe,22,rec,0.5868421052631579,0.5368421052631579,0.6868421052631579
caffe,23,rec,0.593421052631579,0.4868421052631579,0.5736842105263158
caffe,24,rec,0.55,0.5434210526315789,0.6368421052631579
caffe,25,rec,0.46710526315789475,0.4934210526315789,0.6302631578947369
caffe,26,rec,0.4868421052631579,0.4934210526315789,0.65
caffe,27,rec,0.4934210526315789,0.5736842105263158,0.6868421052631579
caffe,28,rec,0.5802631578947368,0.5302631578947369,0.5868421052631579
caffe,29,rec,0.6,0.5671052631578948,0.6868421052631579
caffe,0,f1,0.6416666666666666,0.625544267053701,0.6713375796178345
caffe,1,f1,0.4591194968553459,0.655448717948718,0.6409867172675522
caffe,2,f1,0.5629587803500847,0.5629587803500847,0.6416666666666666
caffe,3,f1,0.6889692585895117,0.5036075036075036,0.655448717948718
caffe,4,f1,0.5520833333333334,0.5423318819545235,0.6112115732368897
caffe,5,f1,0.5629587803500847,0.625544267053701,0.5757115749525616
caffe,6,f1,0.625544267053701,0.5334538878842676,0.7087566521528785
caffe,7,f1,0.5983014861995753,0.655448717948718,0.5983014861995753
caffe,8,f1,0.5757115749525616,0.5520833333333334,0.5520833333333334
caffe,9,f1,0.45569620253164556,0.5334538878842676,0.625544267053701
caffe,10,f1,0.625544267053701,0.5423318819545235,0.5757115749525616
caffe,11,f1,0.5252653927813163,0.655448717948718,0.6409867172675522
caffe,12,f1,0.5252653927813163,0.4591194968553459,0.4658385093167702
caffe,13,f1,0.5520833333333334,0.7087566521528785,0.6713375796178345
caffe,14,f1,0.6416666666666666,0.6112115732368897,0.7243589743589743
caffe,15,f1,0.5252653927813163,0.7087566521528785,0.655448717948718
caffe,16,f1,0.655448717948718,0.5252653927813163,0.6713375796178345
caffe,17,f1,0.6112115732368897,0.7667269439421338,0.7443736730360935
caffe,18,f1,0.5520833333333334,0.5865384615384616,0.5757115749525616
caffe,19,f1,0.625544267053701,0.6112115732368897,0.5983014861995753
caffe,20,f1,0.7087566521528785,0.45222929936305734,0.5423318819545235
caffe,21,f1,0.5520833333333334,0.4691358024691358,0.5520833333333334
caffe,22,f1,0.6112115732368897,0.5423318819545235,0.7243589743589743
caffe,23,f1,0.625544267053701,0.4625,0.5865384615384616
caffe,24,f1,0.5629587803500847,0.5520833333333334,0.6713375796178345
caffe,25,f1,0.45222929936305734,0.4658385093167702,0.655448717948718
caffe,26,f1,0.4625,0.4658385093167702,0.7087566521528785
caffe,27,f1,0.4658385093167702,0.5865384615384616,0.7243589743589743
caffe,28,f1,0.5983014861995753,0.5334538878842676,0.6112115732368897
caffe,29,f1,0.6416666666666666,0.5757115749525616,0.7243589743589743
caffe,0,auc,0.6,0.5934210526315788,0.6368421052631579
caffe,1,auc,0.48026315789473684,0.6302631578947369,0.6236842105263158
caffe,2,auc,0.55,0.55,0.6
caffe,3,auc,0.643421052631579,0.5039473684210527,0.6302631578947369
caffe,4,auc,0.5434210526315789,0.5368421052631579,0.5868421052631579
caffe,5,auc,0.55,0.5934210526315788,0.5671052631578947
caffe,6,auc,0.5934210526315788,0.5302631578947369,0.65
caffe,7,auc,0.5802631578947368,0.6302631578947369,0.5802631578947368
caffe,8,auc,0.5671052631578947,0.5434210526315789,0.5434210526315789
caffe,9,auc,0.4736842105263158,0.5302631578947369,0.5934210526315788
caffe,10,auc,0.5934210526315788,0.5368421052631579,0.5671052631578947
caffe,11,auc,0.5236842105263159,0.6302631578947369,0.6236842105263158
caffe,12,auc,0.5236842105263159,0.48026315789473684,0.4934210526315789
caffe,13,auc,0.5434210526315789,0.65,0.6368421052631579
caffe,14,auc,0.6,0.5868421052631579,0.6868421052631579
caffe,15,auc,0.5236842105263159,0.65,0.6302631578947369
caffe,16,auc,0.6302631578947369,0.5236842105263159,0.6368421052631579
caffe,17,auc,0.5868421052631579,0.7,0.6934210526315789
caffe,18,auc,0.5434210526315789,0.5736842105263158,0.5671052631578947
caffe,19,auc,0.5934210526315788,0.5868421052631579,0.5802631578947368
caffe,20,auc,0.65,0.46710526315789475,0.5368421052631579
caffe,21,auc,0.5434210526315789,0.5,0.5434210526315789
caffe,22,auc,0.5868421052631579,0.5368421052631579,0.6868421052631579
caffe,23,auc,0.5934210526315788,0.4868421052631579,0.5736842105263158
caffe,24,auc,0.55,0.5434210526315789,0.6368421052631579
caffe,25,auc,0.46710526315789475,0.4934210526315789,0.6302631578947369
caffe,26,auc,0.4868421052631579,0.4934210526315789,0.65
caffe,27,auc,0.4934210526315789,0.5736842105263158,0.6868421052631579
caffe,28,auc,0.5802631578947368,0.5302631578947369,0.5868421052631579
caffe,29,auc,0.6,0.5671052631578947,0.6868421052631579
caffe,0,time,0.005945920944213867,0.28507280349731445,0.30734777450561523
caffe,1,time,0.005948066711425781,0.2718188762664795,0.2949960231781006
caffe,2,time,0.00590825080871582,0.2692549228668213,0.2964339256286621
caffe,3,time,0.006253957748413086,0.3073720932006836,0.28887200355529785
caffe,4,time,0.022614002227783203,0.2817389965057373,0.30326104164123535
caffe,5,time,0.00686192512512207,0.2753608226776123,0.29574108123779297
caffe,6,time,0.006681203842163086,0.2738211154937744,0.2863740921020508
caffe,7,time,0.008216142654418945,0.28038978576660156,0.303617000579834
caffe,8,time,0.006365060806274414,0.2625751495361328,0.2824091911315918
caffe,9,time,0.008048772811889648,0.27042579650878906,0.3076291084289551
caffe,10,time,0.005808115005493164,0.27626991271972656,0.28435301780700684
caffe,11,time,0.005816936492919922,0.2793099880218506,0.29289698600769043
caffe,12,time,0.005905866622924805,0.270068883895874,0.2901589870452881
caffe,13,time,0.005714893341064453,0.27931976318359375,0.2976980209350586
caffe,14,time,0.005893230438232422,0.27160000801086426,0.29215192794799805
caffe,15,time,0.006031990051269531,0.27587318420410156,0.30147695541381836
caffe,16,time,0.005766153335571289,0.283128023147583,0.3009190559387207
caffe,17,time,0.00732731819152832,0.3141019344329834,0.3064560890197754
caffe,18,time,0.0058231353759765625,0.273252010345459,0.29207706451416016
caffe,19,time,0.005769968032836914,0.29833197593688965,0.29859304428100586
caffe,20,time,0.0057830810546875,0.2747788429260254,0.2953619956970215
caffe,21,time,0.006585121154785156,0.27680277824401855,0.2974510192871094
caffe,22,time,0.006312131881713867,0.28798508644104004,0.3010749816894531
caffe,23,time,0.0055348873138427734,0.2711977958679199,0.2899641990661621
caffe,24,time,0.005837917327880859,0.27881598472595215,0.3058040142059326
caffe,25,time,0.005586862564086914,0.26897215843200684,0.283519983291626
caffe,26,time,0.005633115768432617,0.28041911125183105,0.293842077255249
caffe,27,time,0.0056912899017333984,0.2923438549041748,0.2973790168762207
caffe,28,time,0.005950927734375,0.2697930335998535,0.28052783012390137
caffe,29,time,0.007143974304199219,0.2797558307647705,0.30397725105285645
